NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
1680264;2024;33014310;3304755;São Francisco de Itabapoana;33;RJ;2;2;1;3304755;São Francisco de Itabapoana;33;RJ;1;1;1;1;1419;1385;1398;1407;461.2;412.7;467.1;410.6;BEAECEBABAEBAEBDEBAAAABCEDADEACADEBCBCACCCB*D;ABBBCDAABCCCCB*EEBABBBAAEECAABBDAABDCAAADEDAC;EBCDAEBCECAEDEBDDEEBACDDAEBDEEEEDEBBDDBCDAECB;AACBDDACEDCACAEABAEDCDBEBDBDCEECDABBCABABDACB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;100;100;20;460
2598995;2024;35469270;3519600;Ibitinga;35;SP;4;1;1;3519600;Ibitinga;35;SP;1;1;1;1;1420;1383;1395;1408;528.2;486.7;531;397.9;DCEBEACEAEEDCDBADACCBBDEECBDAAEABACCECDCEDBDA;BDAECEACDBADBDBDCECBAEBABBADEACAEDADBCBDBADDB;CBAAEECAEDADDADCEBDCAAECEECADEACEDDADBECBDCEB;ECBEDCDEABACEADBCCACADBCEEDBDBDCDBDEABAEEBABD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;160;120;120;140;680
1907055;2024;35583674;3545209;Salto;35;SP;4;1;1;3545209;Salto;35;SP;1;1;1;1;1421;1386;1397;1409;591.2;633.5;600.3;612.4;DDCEDEABAACBECDCBEEDDBCBBCECCABEEADEADEACECEB;ABCAACEEDEAECEDADBBDBEBCDCDCBCBEAECBEDEBDCDCE;AACEACBEBADEEBDEBDABDACCBDCEDCBDABDEDDCECBEDB;CEACBAEDADDBEADACBBCBEBBECECBDBADECCEAACAACCC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;200;180;200;200;940
2894029;2024;;;;;;;;;2211001;Teresina;22;PI;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
3272841;2024;35031999;3541406;Presidente Prudente;35;SP;2;1;1;3541406;Presidente Prudente;35;SP;1;1;1;1;1420;1383;1395;1408;503.1;335.5;397.3;449;AEEBCDBDACDBBCADECCBAADCEACEBEADADABBCBEAADCB;ACADEBDEBAEACCDABEBCECABEBCECBEABDEBADCEEAABC;EBACACDBCEECBECADDAABEBCCAAEACBCDEBACDADDAACB;CDABDACBBEECACEBDBCAECDAEEDCCADBBAADEBBAACDDB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;120;80;80;80;440
3612363;2024;;;;;;;;;2611606;Recife;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4002093;2024;;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
680203;2024;;;;;;;;;2917508;Jacobina;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1745741;2024;;;;;;;;;5210208;Iporá;52;GO;1;1;1;1;1420;1383;1395;1408;447.1;527.6;557.8;444;EDABBACBEEDCBCECDCDCAACAACD.EACECDBCEAECDBDCA;CACBADACDDADBEEBCDBACBCCCBABBEEAEEACEDDADABDC;CAAACDCBEDDDDCBDECECBDBAEBCCDDCCDDBCCEEDADDDB;EEBACBCCBCDCCBDBDECDECEDDBDAEABDECCBBACDBBEBB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;120;120;120;60;540
4208558;2024;;;;;;;;;2603009;Cabrobó;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
380078;2024;;;;;;;;;2800308;Aracaju;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2483296;2024;;;;;;;;;3200201;Alegre;32;ES;1;1;1;1;1419;1385;1398;1407;592.1;567;591.3;566.6;BAEABBCBBEAADDEEEADDABECEEAAEBDAACEAEBADDBBED;CAEDDADABABCCCADEAEDBDCADBEDEDBCAAAECBAECDAAD;BAAACDAABDEECECADDECADEEBCBEDDBBEEEDADDDDCECB;EDCAACBCBBDBBEBDACCDADBBBBDABBCCAEECCEEDCEEDB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;180;160;140;180;820
3089383;2024;22144200;2208007;Picos;22;PI;4;1;1;2208007;Picos;22;PI;1;1;1;1;1419;1385;1398;1407;467.2;510.5;519.7;639.1;ACBBDDCDDDACCBECEBBDEABEBCDDCADBDCECBCBCBACEC;CDBACADBCDCCCEABBADEDBDADBDBDDEDEABEADCDCDCBD;BDABDCEADDEECDCBDBBEADEEBCBABAEEABCDACADDBBCD;DEDACCAEDDBBACBDDDCDBBCEBCBAABCDAEBECEBCDCEDB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;200;200;180;200;940
2533660;2024;;;;;;;;;3552106;Socorro;35;SP;1;1;1;1;1419;1385;1398;1407;477.7;566.4;541.4;377.8;DDADCEDDCAACCCDDBDEDCBDCEADCEEBABDEAECBCCDBDB;BABBDCDCEBCCCAADBEDACCCADBEDEBDEEAADCCAECCDAD;CAAA.BDBBCEECBCCEDBDADDEACAADBABCBBEBDBDDAECD;BADCCBDABCBDEBCCCADDCDBAABBABDCEBDBEBCDAAADBC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;80;120;120;560
3968542;2024;;;;;;;;;2931905;Tucano;29;BA;1;1;1;1;1421;1386;1397;1409;478.1;549.5;498.1;391.5;DDCEBE.BCDADBAEDBEEEDCDBACDCEBEBDADBDEDBCEDEB;ABCCADEEDBECCEDABCADBCCCBDDBAEDBACCADBDCCCACA;BACDDEEEDBDCEBDDBDCACBDABAEABAACDEEEDACBEBEDB;EEABDDCBDECADABBBDBAEEDABCCDBCEADCADCECEECDBB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;100;80;80;40;400
1764847;2024;;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1421;1386;1397;1409;551.4;623.5;600.1;707;DACEBADBACCEECBDECDCDECAADBBDEBDACBECDCBBACDD;ABCCADEEDBEECEDAECADBEADADDCBCDEAECAACABDCECE;AACCACBEBADEEEDBBDBBEAECBAEADDBBCCDEDDEECBECE;CCBBBADBBADABDDACBCBACCBACECBCBABBBECACADBBAC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;200;200;200;180;940
1630711;2024;41071972;4104808;Cascavel;41;PR;2;1;1;4104808;Cascavel;41;PR;1;1;1;1;1420;1383;1395;1408;543.1;575.6;579;716.4;EBEDADCEEEDBCCDCEBDCCADCBDBBBABBBBCCEEDEABDAA;BDCBBEACDBCDDCDBBACDCABCECAEBECAEEACEEBCDAEEE;CBAAAECCECEDDEBDECDCBADDBBCCDECEDBDBCBEDAAEEB;CECEDDEDCBABDCCCDBCEBEACCACADCABAABDDDDADCBCD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;140;180;160;140;180;800
2619916;2024;;;;;;;;;3516408;Franco da Rocha;35;SP;1;1;1;1;1420;1383;1395;1408;416.8;478.5;570.8;530.1;BEDBEDCEACCBDBADDCCBEACBDEECCACEAADEDECCCBEAE;BEAABCACEBDDDEABCABCCBBDAEDCDBCAEEAEDEACBABEC;CDEDBBCBECBDDAEEEDDCAABCEBCCABABDAEDCAEDADEEB;CABCCCDBBECDCACABECCCDCCBABDABABCBCADDDDBCACB;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;4;0;0;0;0;0;0
3941217;2024;;;;;;;;;5107107;São José dos Quatro Marcos;51;MT;1;1;1;1;1422;1384;1396;1410;414.4;517.8;527;487.6;BCEBBAADBBDDEDDCBEDABEDCBCCEADCDDABABEDDBBCEE;EADCEBDDACABBCBBECCDBCCCCEDADEEADADBCCACBCEAD;ABABAEADECDCDBEEEDEDBCCEDAAEEDDEEBDABECEEDCDA;DECDDCEDDBBCDBACBDCACEABAECDADECDBABDCAEABDEE;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;200;160;160;200;880
2682125;2024;;;;;;;;;1508001;Tomé-Açu;15;PA;1;1;1;1;1420;1383;1395;1408;424.4;479;478.1;514.9;EDABCDCEAADADEABBCECCADBADDEADAABDBACADCEBDAB;CEAACDABDBBEDEEDBEBCCADBCEABEDABAEEDEEAEDACDE;EBDADEBBEDDDD*DDEEDBDADEEDEBBBCEDECACAEEBEBEA;DDECBBECBAECEDCDDBCDDABCDEDACCACBBEEDAACECBEA;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;120;80;40;120;40;400
3672211;2024;43070442;4309308;Guaíba;43;RS;2;1;1;4309308;Guaíba;43;RS;1;1;1;1;1420;1383;1395;1408;358.8;424.8;400;389.3;ECDAACBEEABBABDBBACDEACEDCEEDCACDEEDEABEAEAAA;CDAACDDADBACAEEBBEDABBDCBCABEEDCEEAEABEDCCBEE;DAAEACACEBADBEBCCCAECABCEBDBEDDEDEACADCBDEADA;DDECDCDCEACCEABDAEABAACCEBBBCDCDECADEEDEBAADE;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;9;0;0;0;0;0;0
3833088;2024;;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1421;1386;1397;1409;573.9;618.2;615.7;632.5;DCEDDBABACDBCCBBEDDDEBECBDCBABBAEBAAAECCDEBED;ACBEADEDBDAEDEDADBADBEBEDADBACDEAECCEDACBDEBB;AACEACBECADEEBDBBDABCEBBBACDADDDAADEDDDACBECE;CEADBADCBCDADDEAACDCDDBCBAEDDCBACCACDDBEBECAC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;120;120;120;600
3080364;2024;;;;;;;;;1506708;Santana do Araguaia;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2122394;2024;;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;1420;1383;1395;1408;518;467.8;540.9;462.7;ECEDEABEEEEBDABDEECACECBCBEBBBCDCBCDDCBEAADAC;AECBCDBEEDDBBADDCDEAEAECDBAACECAEBACACDEDDCDE;CBAACECDECCDDEEDEBDCCBDDDBCEDBEEDAEDBAADCDBEA;DBBCCBEAACDEDEABBBACECCCAEDBCBCDAEEABDACEABED;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;80;120;80;120;80;480
3302616;2024;;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;1422;1384;1396;1410;382.8;454.5;526.2;482.8;CDAEEBACAEDBACEEADEAAEEBADDCEADEBCCACDDDEBEEB;BCBACEDDEABEAEBBEBEACCEACAEAEEAABCBBEDCDBCBBA;DDEACBADECBEDCCCBCDBAEABBDABDBBBEBCCBECEDECDC;DADDCBECCADBAEEADBABCCEDBCECDDCAEBABBAAEECCBA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;120;100;100;0;480
3046347;2024;;;;;;;;;2101202;Bacabal;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
825504;2024;;;;;;;;;2903201;Barreiras;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1627152;2024;23077409;2304400;Fortaleza;23;CE;4;1;1;2304400;Fortaleza;23;CE;1;1;1;1;1422;1384;1396;1410;566.2;583.1;529.2;646.8;DCACBEECEAEBCEDDCDCEDCADACCEDEDEAECCDEEEACECA;BCDABCDBECBAEBBBEBCDBADEEEAEEEECCADEEEBEECEAA;ACCCBDABECBEDBDEBDCBBCBEDDCDEEAEAEABEACCCEBEA;BEEEAAEEEAAAABBBBDEBDEACEAEDAAECABDDADABCBDDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;200;180;180;200;900
1610810;2024;;;;;;;;;3544103;Rio Grande da Serra;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3714688;2024;;;;;;;;;4311809;Marau;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
882363;2024;35018797;3509502;Campinas;35;SP;2;1;1;3509502;Campinas;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4262849;2024;29047501;2901353;Andorinha;29;BA;2;2;1;2930105;Senhor do Bonfim;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
806824;2024;;;;;;;;;4314902;Porto Alegre;43;RS;1;1;1;1;1420;1383;1395;1408;556.6;571.7;504.5;644.7;EADBCCEEABEBBBACBDDDBBAEAEDECEECCACCCDDEBBDAD;CDCAAEBCBCADAEBDBBCEBEDCEDACABCADEADBABADACBC;CAABBEDDECCDDCBDEBAADDBEDBCCDAABDBDCEABBEBDBD;CEBECBEADCAECCBABCCDAEBEBECDBDABBEDADABAECBDE;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;160;160;140;160;140;760
1914237;2024;41005090;4106605;Cruzeiro do Oeste;41;PR;2;1;1;4128104;Umuarama;41;PR;1;1;1;1;1421;1386;1397;1409;447.6;438.3;510.6;524.2;DBBEDABCBDCDCADCCDBDECAACCBAEBEDCACECEEDACEEB;AAEAAEEDAEAEAADEECADDEEDCEEAEEEEAEDDEEEDEEDAA;CECDBEBEBAAEEEDCDDBBDCDCBACCDDBACECBDDCDCCEEC;CBADBDCCBCBCDBCACBDDDEABDCDBDCBCDDBCCCDCDCDCB;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;120;120;160;680
725918;2024;26175533;2601102;Araripina;26;PE;2;1;1;2601102;Araripina;26;PE;1;1;1;1;1421;1386;1397;1409;511.3;551.7;541.9;493.6;DABEDEBBCCCEADADECDDDEACDCDECBDEECDEDECCEDAEA;ADCEADADBAAEDCBAEDDDBEAEDADEECDCAECADDEEBABAA;AAEEADDCCADCEADCCDABDBADDDBBAADDCBEEDDAECBEDE;CDAAEEAAEECBDDEBCBCCDBBCDDEBABDABEDCCCDCDCECA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;140;120;120;140;640
434631;2024;;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;1420;1383;1395;1408;583.3;514.4;429.7;401.2;EAEDACCBECBBBDBCDCCBDADBCEECBCDEDABDEBDEDBDDB;BECEBBECBAECDACBADABDABCDCAECCEADEAEAEBADECDC;ECADDCBDDCECBECDEEDEDECDADCDDCBDDDDEBEADDDBEC;DDCBBCDECBBADBBDDCDBCDDEDEDDCDDBCCCBADCDCADBC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;4;0;0;0;0;0;0
757499;2024;;;;;;;;;2917607;Jaguaquara;29;BA;1;1;1;1;1422;1384;1396;1410;589.1;530.2;557.8;503.3;BAAEDDBDEABEAEDDBECEDAECDECDCBEAAABBDEDBDACCC;DEDBBCDCECBADECBADCCBEDACDEABBCADAEABDACEAECB;AACBEDDBECBDDAEEBDABBCBADDCEDCDDEBCC.BAEEADDD;ECDEBADBBEADDACDAEBBDCBCAEDDBADBEACABECBDACDB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;180;180;160;180;840
3473347;2024;;;;;;;;;3556206;Valinhos;35;SP;1;1;1;1;1422;1384;1396;1410;514.9;515.3;494.7;500.1;DCCEBEABACDDEEDCABBADBECDCAEACBDBECAEECDDBDCE;ACDCECDBECABECDCCAEDCDAABCCEDAAECADEBCABECECA;AAEBACEDBCDDDAAEBDBDABEEBDAACEEBEEDCABDEBEBBC;ABCEDAEDBBABBCBDCEABAECDBABDBCCDDAECDDECEBAEB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;160;120;160;180;720
4182433;2024;13270230;1302504;Manacapuru;13;AM;2;2;1;1302504;Manacapuru;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
4320668;2024;;;;;;;;;4318903;São Luiz Gonzaga;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
90001;2024;;;;;;;;;2414803;Vera Cruz;24;RN;1;1;1;1;1419;1385;1398;1407;452.7;452.7;501.6;528.4;BABDEECDDBBCCEACCDDABABADAEECABDBEEACABCDAECD;AABDECAABCACDEAEEDBACBCAEEDABEBBEAADABCACCBAC;CADCBCACEDEEEEAADACDADDEACAABEABEBDDACEBBBECB;ADEBCADEBECBDAACADBEDCABEDACECDDAEBDCDBABEAAC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;120;140;140;640
1909396;2024;;;;;;;;;2704302;Maceió;27;AL;1;1;1;1;1422;1384;1396;1410;419.5;461.7;528.7;612.2;BDAEAAADABDEACDBADCEBCAECACBBADDECEACDAECDEBA;CDDAECBCBCABADDEDACBEABBADCACABADACEDDBCDCEDA;ABCCDBADEDBBEADEBCDABCBADEBAEBCEEBDBBCAECABDB;EDBEBECCBECCBEAADCCADBBDAAEBDCACDBBBADACEBEDB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;160;160;180;120;780
1294368;2024;29237645;2919504;Livramento de Nossa Senhora;29;BA;2;1;1;2919504;Livramento de Nossa Senhora;29;BA;1;1;1;1;1421;1386;1397;1409;459;519.3;550;550.6;CDBEBBEBCCCEECAEDDBCECACDBCBBDCADCDEDBBADDECD;ABEAADEDDEAECDCADBCDBCBEBCEBEECBAECABBAABBADE;BACDACCEDADDEBDDCDEBCECABCEDDEBDCECEDDABCBEDB;CDACCECADBECDEBABBBCEECCBDEADBCEDABDCACEADBDA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;160;140;180;180;800
1498633;2024;;;;;;;;;2610004;Palmares;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3086454;2024;;;;;;;;;2408300;Nova Cruz;24;RN;1;1;1;1;1419;1385;1398;1407;516.1;617.5;567.5;697.6;BBBBDBACBDEDDDEEACEDDAAABAEAABCAAACADAAABDCAA;CAEDBADBEACCEEAEAADADEEADEEDCBBCBABECBABCDDAD;ADADADBBBDEECCBCBAEDBDEECCBECADBCADDADBDDAECB;BBBABDAEDDCAEEABADCEBCBBACABEBBCAEDABACCCEEEA;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;200;140;120;160;720
1091724;2024;32041411;3205309;Vitória;32;ES;4;1;1;3205309;Vitória;32;ES;1;1;1;1;1422;1384;1396;1410;500.3;548;493.1;610.6;DCEBACEEEBBAADDABEDEBCBCAEDBECCDBCDDAEDEDDDAB;DADCBCDBBAEBECDCEABABCDABECADCBECDBEEECABCCEA;AACDDABDCEBDDAEEBCACDEDAECACEBAEEBDBBDEECCCDA;CADEABEDBCDABEEBCACACBDBEABDDADBABCEAAACAAEDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;140;120;160;120;680
2944582;2024;;;;;;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
